Date,BLK,^GSPC
2017-08-28 00:00:00+00:00,344.0489196777344,2444.239990234375
2017-08-29 00:00:00+00:00,343.87451171875,2446.300048828125
2017-08-30 00:00:00+00:00,345.5933532714844,2457.590087890625
2017-08-31 00:00:00+00:00,350.0291748046875,2471.64990234375
2017-09-01 00:00:00+00:00,352.34320068359375,2476.550048828125
2017-09-05 00:00:00+00:00,345.5515441894531,2457.85009765625
2017-09-06 00:00:00+00:00,344.33197021484375,2465.5400390625
2017-09-07 00:00:00+00:00,346.0528869628906,2465.10009765625
2017-09-08 00:00:00+00:00,347.4729309082031,2461.429931640625
2017-09-11 00:00:00+00:00,354.2311706542969,2488.110107421875
2017-09-12 00:00:00+00:00,358.0153503417969,2496.47998046875
2017-09-13 00:00:00+00:00,355.4673767089844,2498.3701171875
2017-09-14 00:00:00+00:00,355.6094665527344,2495.6201171875
2017-09-15 00:00:00+00:00,358.14068603515625,2500.22998046875
2017-09-18 00:00:00+00:00,358.74212646484375,2503.8701171875
2017-09-19 00:00:00+00:00,361.20648193359375,2506.64990234375
2017-09-20 00:00:00+00:00,362.6098937988281,2508.239990234375
2017-09-21 00:00:00+00:00,362.2423400878906,2500.60009765625
2017-09-22 00:00:00+00:00,363.7961120605469,2502.219970703125
2017-09-25 00:00:00+00:00,365.5837707519531,2496.659912109375
2017-09-26 00:00:00+00:00,362.8856201171875,2496.840087890625
2017-09-27 00:00:00+00:00,366.22698974609375,2507.0400390625
2017-09-28 00:00:00+00:00,372.6678161621094,2510.06005859375
2017-09-29 00:00:00+00:00,373.4864807128906,2519.360107421875
2017-10-02 00:00:00+00:00,375.8756408691406,2529.1201171875
2017-10-03 00:00:00+00:00,376.5772705078125,2534.580078125
2017-10-04 00:00:00+00:00,382.52520751953125,2537.739990234375
2017-10-05 00:00:00+00:00,387.9717102050781,2552.070068359375
2017-10-06 00:00:00+00:00,386.96099853515625,2549.330078125
2017-10-09 00:00:00+00:00,386.3177490234375,2544.72998046875
2017-10-10 00:00:00+00:00,388.8572998046875,2550.639892578125
2017-10-11 00:00:00+00:00,395.9078674316406,2555.239990234375
2017-10-12 00:00:00+00:00,401.4713134765625,2550.929931640625
2017-10-13 00:00:00+00:00,397.21099853515625,2553.169921875
2017-10-16 00:00:00+00:00,399.2743835449219,2557.639892578125
2017-10-17 00:00:00+00:00,397.2611083984375,2559.360107421875
2017-10-18 00:00:00+00:00,398.89013671875,2561.260009765625
2017-10-19 00:00:00+00:00,398.29693603515625,2562.10009765625
2017-10-20 00:00:00+00:00,398.1549377441406,2575.2099609375
2017-10-23 00:00:00+00:00,396.29205322265625,2564.97998046875
2017-10-24 00:00:00+00:00,395.732421875,2569.1298828125
2017-10-25 00:00:00+00:00,391.9147033691406,2557.14990234375
2017-10-26 00:00:00+00:00,395.5318908691406,2560.39990234375
2017-10-27 00:00:00+00:00,396.91033935546875,2581.070068359375
2017-10-30 00:00:00+00:00,394.53778076171875,2572.830078125
2017-10-31 00:00:00+00:00,393.3182067871094,2575.260009765625
2017-11-01 00:00:00+00:00,392.03167724609375,2579.360107421875
2017-11-02 00:00:00+00:00,396.73492431640625,2579.85009765625
2017-11-03 00:00:00+00:00,400.2349853515625,2587.840087890625
2017-11-06 00:00:00+00:00,397.3112487792969,2591.1298828125
2017-11-07 00:00:00+00:00,395.4399719238281,2590.639892578125
2017-11-08 00:00:00+00:00,394.4626159667969,2594.3798828125
2017-11-09 00:00:00+00:00,389.7844543457031,2584.6201171875
2017-11-10 00:00:00+00:00,389.14129638671875,2582.300048828125
